Code,Name,Year,GDP,GCF,POP,LIFE_EXP,GOV_EXP,TRADE,cdd,hd30,r20mm
ITA,Italy,1966,667052320830.923,208129796746.80948,0.77730440730804,70.9260975609756,14.949805031937403,30.18401759474792,100.08,9,12.96
ITA,Italy,1967,714937421885.911,209149923622.2281,0.723778172767654,70.9565853658537,14.524320846821292,29.71151641171118,121.12,13.69,9.41
ITA,Italy,1968,761726892208.175,222776899974.2021,0.631737252752781,70.78,15.684181674062094,31.241891516338335,101.03,6.84,10.97
ITA,Italy,1969,808177455097.543,227587650411.8998,0.56605850865814,70.8119512195122,15.890128839738558,31.55587827944787,107.28,7.56,10.07
ITA,Italy,1970,851095738477.482,248430301275.138,0.528877031717835,71.5587804878049,14.9998856585982,30.0296336389733,114.96,14.05,9.21
ITA,Italy,1971,866569577728.861,232190954808.281,0.466452872314018,71.8068292682927,16.3974871102027,30.3261935207482,120.46,16.52,9.59
ITA,Italy,1972,898550204800.509,237434004625.519,0.567712498645759,72.0753658536586,16.9776256053041,31.749631565923,91.74,6.41,13.61
ITA,Italy,1973,962579655370.363,268811134050.17,0.678187647585975,72.0263414634146,16.298256245534,33.9863350341926,124.41,11.85,9.87
ITA,Italy,1974,1015522894585.88,294968405710.648,0.654388935648374,72.7343902439025,15.4855053366431,40.7090687382642,114.93,12.35,9.6
ITA,Italy,1975,994296811886.421,242803636774.493,0.597247218554801,72.6473170731708,15.9287473890438,37.3144454322672,118.9,8.290000000000001,11.44
ITA,Italy,1976,1065144288779.7,272660804799.587,0.498851058340731,72.9919512195122,15.3498446714331,41.0974307543282,101.75,4.99,13.17
ITA,Italy,1977,1092417317092.5,255740229806.602,0.424722057350148,73.3646341463415,15.6471794771373,41.7134160400496,122.06,5.13,11.61
ITA,Italy,1978,1127813165153.7,262638521322.464,0.356312950366128,73.6931707317073,16.2268589709841,41.1732919288899,116.86,5.45,11.4
ITA,Italy,1979,1195021350830.48,282326530086.227,0.289147207649738,74.0026829268293,16.3052513837246,43.6099072426685,102.31,8.19,13.88
ITA,Italy,1980,1236010778504.38,305841984468.392,0.20599975185947,73.9431707317073,16.5116572843463,42.8738408491883,106.36,7.86,10.17
ITA,Italy,1981,1246445522983.07,279314626370.97,0.12005432007943,74.3539024390244,17.8264926680474,45.1779120778045,114.7,8.620000000000001,10.64
ITA,Italy,1982,1251600643353.48,274600134260.028,0.0740818599916188,74.8146341463415,17.9000893197021,43.4082419852183,119.1,16.29,9.86
ITA,Italy,1983,1266234400973.17,266942344422.633,0.0362946366697159,74.640243902439,18.296529236693,40.0972777577362,126.78,14.37,8.86
ITA,Italy,1984,1307081253663.81,281873343574.746,0.0223509131041464,75.389512195122,18.0932996271297,42.3380867149025,110.01,7.7,11.35
ITA,Italy,1985,1343654508026.34,292270544850.724,0.0288999392122477,75.4707317073171,18.241254507,42.539111003159,125.46,15.99,9.19
ITA,Italy,1986,1382082648970.97,294912361046.257,0.00544928189677628,75.7707317073171,17.9365821012998,36.0801894012968,115.91,11.69,8.790000000000001
ITA,Italy,1987,1426198182881.34,309852057082.921,0.0102051195547741,76.219512195122,18.6630716960339,35.4808325109317,126.79,18.96,9.99
ITA,Italy,1988,1486018315011.81,323276621999.16,0.0483205970471755,76.3707317073171,19.0578201244096,35.0303636931745,125.65,21.1,7.34
ITA,Italy,1989,1536370314479.62,335731039265.543,0.0750090045352437,76.819512195122,18.8678787005744,36.967566605846,138.88,10.04,7.8
ITA,Italy,1990,1566879170825.76,351700792056.315,0.0837085729587984,76.9707317073171,19.5579653563318,36.2382276733087,125.26,11.93,8.45
ITA,Italy,1991,1590984785699.92,353179205042.773,0.0692311889532843,77.0195121951219,19.6461478060239,33.8005339555877,122.42,15.29,9.28
ITA,Italy,1992,1604257980661.49,346780480896.182,0.0679244330808808,77.419512195122,19.4854992736461,34.8334276236699,139.86,15.48,9.93
ITA,Italy,1993,1590576776647.73,298182261869.676,0.061135853002924,77.7219512195122,19.3378408862545,37.6724019624473,151.42,19.21,9.1
ITA,Italy,1994,1624790459614.85,312175967066.04,0.0203720739457194,77.9219512195122,18.6489669191549,40.3620026081266,134.4,26.88,8.44
ITA,Italy,1995,1671695507214.02,334025550103.709,0.00158856230917393,78.1707317073171,17.394685967757,45.5795026636995,120.98,12.62,7.92
ITA,Italy,1996,1694189587392.1,332387954461.8,0.0281044080072756,78.5219512195122,17.5849972712837,42.8020490474117,104.47,10.52,11.57
ITA,Italy,1997,1726814955886.64,343440317431.399,0.05290695026061,78.8243902439024,17.6387071181991,44.4771651978702,129.74,13.24,9.39
ITA,Italy,1998,1757973143577.88,355349916892.468,0.0287740158774372,78.9756097560976,17.4915934783477,44.997874273345,131.99,26.95,8.56
ITA,Italy,1999,1787471784895.84,372745310164.809,0.0168208444553697,79.4243902439024,17.5114477121433,44.5298402267013,117.01,18.58,10.31
ITA,Italy,2000,1856863206512.55,393933138464.778,0.045303631138613,79.7780487804878,17.6899799974967,50.2747311455639,130.3,19.32,11.2
ITA,Italy,2001,1894119928193.34,403443948329.785,0.0612241572425483,80.1268292682927,18.3367541043712,49.8632723203495,120.08,21.01,7.14
ITA,Italy,2002,1899232719747.26,420516131935.959,0.197854295667482,80.2292682926829,18.4739860052468,47.8713186791542,107.66,13.9,11.78
ITA,Italy,2003,1900496731461.62,418077496056.095,0.540420007681938,79.9829268292683,18.9117941725871,45.9940859777074,129.54,41.88,8.63
ITA,Italy,2004,1928510465814.16,424911783395.82,0.744609563112575,80.7804878048781,19.0931359128263,47.2663923891771,115.45,18.32,10.81
ITA,Italy,2005,1943213635518.5,423790348718.271,0.583653375692943,80.7829268292683,19.5433431498437,49.1221742288618,122.34,17.21,9.56
ITA,Italy,2006,1978181374737.88,446036918765.569,0.400079310970985,81.2829268292683,19.3941241808101,52.9235429597012,127.86,23.72,6.74
ITA,Italy,2007,2007108163772.48,456774301192.83,0.608396959196212,81.4341463414634,18.9469848114449,54.8280415572531,133.99,23.74,7.68
ITA,Italy,2008,1986572667176.02,438491786716.168,0.771291301351719,81.4853658536585,19.4883090708703,54.214254895667104,122.18,26.09,12.54
ITA,Italy,2009,1881181927615.29,370654571322.596,0.579748620940622,81.6365853658537,20.5892052227792,45.1414765721604,118.13,25.79,11.86
ITA,Italy,2010,1909947188308.66,392841263666.245,0.442226157086815,82.0365853658537,20.4683139046718,51.6621118138339,96.57,18.2,15.66
ITA,Italy,2011,1923230167272.61,390160193467.27,0.346167211080488,82.1878048780488,19.7131321083587,54.4722149449288,138.1,21.39,8.69
ITA,Italy,2012,1863124632394.25,329306147587.956,0.273513088134657,82.2390243902439,19.7044703023489,54.8844952702204,129.47,35.31,11.5
ITA,Italy,2013,1829252558793.34,310685047976.921,0.199772918304074,82.690243902439,19.7032469855095,54.0341846317499,107.82,20.04,11.95
ITA,Italy,2014,1829227175768.29,313638328929.914,0.0150772197985246,83.090243902439,19.437905453041,54.4545299332032,108.8,12.51,12.93
ITA,Italy,2015,1845428048839.1,318914280083.555,-0.151143561276007,82.5439024390244,19.0193134916677,55.4356858148221,134.79,31.51,10.42
ITA,Italy,2016,1868241619489.51,335021598920.815,-0.190090486385849,83.2439024390244,18.9253442826016,54.4321467018313,106.87,19.83,10.48
ITA,Italy,2017,1898202609462.08,349461762237.151,-0.188100912559894,82.9463414634147,18.7448158290116,57.5829940274911,139.48,33.769999999999996,8.93
ITA,Italy,2018,1913894038926.83,362827591782.062,0.243703643127712,83.3463414634146,18.8133907214108,59.2749835128154,93.86,20.81,11.32
ITA,Italy,2019,1922107755078.16,359413479894.663,-0.700011055973408,83.4975609756098,18.5421071991348,58.6941902594738,116.96,30.47,13.25
ITA,Italy,2020,1751650987235.43,323653822297.098,-0.487095091717782,82.1951219512195,20.5680570300128,53.9394839042764,134.75,24.1,10.81
ITA,Italy,2021,1908092024820.83,415050369544.533,-0.515599998844444,82.6463414634146,19.1946040488087,60.3019776202798,125.91,30.59,10.07
ITA,Italy,2022,2000084512919.56,459712423233.507,-0.20230086688254,82.7,18.7892572071706,72.0165023032697,140.81,41.4,8.46
ITA,Italy,2023,2019599234310.29,456323756663.209,-0.0499178457490556,83.3512195121951,17.6651591380703,65.1071778763174,135.1,32.55,9.83
ITA,Italy,2024,2033588532657.24,457656874723.457,-0.0534387378437725,83.9512195121951,18.57934014281911,62.8237685119526,113.08,42.74,13.9
JPN,Japan,1960,595545661031.155,183055810165.55832,1.1972365567099514,67.6956097560976,12.280906478446955,27.633714043536642,68.34,14.03,19.05
JPN,Japan,1961,667270419543.776,239057834405.58322,0.89603367679599,68.3519512195122,12.824144904442615,27.465810009820363,70.39,18.47,21.71
JPN,Japan,1962,726717361028.429,255517959035.8048,0.929166208260758,68.6348780487805,12.85168998334784,27.54888939330546,66.77,13.93,21.64
JPN,Japan,1963,788296791335.656,260996057713.35068,1.0134602261801,69.7124390243902,13.12607846322336,27.41826234997304,64.21,11.02,21.14
JPN,Japan,1964,880343907381.489,263969622553.52924,1.04044962804068,70.2065853658537,12.929951569514419,27.46955602796195,64.91,17.5,21.78
JPN,Japan,1965,931577351068.687,283521686691.92004,1.07670845932027,70.2668292682927,13.425827811938571,27.688539280687152,67.01,5.02,22.27
JPN,Japan,1966,1030683781033.35,342136649280.9223,0.91361031403398,70.9158536585366,13.476074534265477,27.958735404842056,62.1,7.35,26.52
JPN,Japan,1967,1144905624564.99,322172740985.8685,1.03457874436927,71.4660975609756,13.152554197218278,27.209501454700913,70.81,16.88,20.82
JPN,Japan,1968,1292397726863.45,371379572833.0589,1.12699684549535,71.6109756097561,13.032150483216144,26.888788729860252,65.27,7.7,21.8
JPN,Japan,1969,1453661751929.24,513409796564.717,1.18881486689276,71.8580487804878,12.350982557455739,22.789190141203246,68.46,12.45,22.37
JPN,Japan,1970,1459462598521.52,529862132120.171,1.15164047221803,71.919756097561,10.877440432821,19.1505027658982,68.87,12.83,21.78
JPN,Japan,1971,1528042629882.78,534443971264.221,2.19425350665006,72.8090243902439,11.6366593014502,19.4949979621367,63.86,11.16,23.75
JPN,Japan,1972,1656605218634.67,587056124202.838,1.40077918128147,73.1536585365854,11.9294364877857,17.7597079538685,54.27,10.14,31.84
JPN,Japan,1973,1789673689005.64,656745964828.024,1.40718874054303,73.2951219512195,12.1370418770721,18.8881828084114,66.86,15.74,19.25
JPN,Japan,1974,1767745894179.63,614379920261.531,1.32958201880625,73.6721951219512,13.334490095696,26.3328277114901,59.54,7.6,24.72
JPN,Japan,1975,1822397100508.49,582437307636.75,1.27270755263251,74.2470731707317,14.6810906624813,24.0754388528729,60,12.3,26.53
JPN,Japan,1976,1894837095325.15,603825386550.041,1.07155981022304,74.6865853658537,14.4136027397231,24.7882584527902,57.65,6.61,27.74
JPN,Japan,1977,1978026847418.67,622177114609.502,0.968032726245575,75.2558536585366,14.3730827435358,23.1271358805034,71.98,9.82,23.64
JPN,Japan,1978,2082307265730.27,668853550402.717,0.910030976022608,75.5846341463415,14.1322416792059,19.3082416556354,66.37,19.12,17.98
JPN,Japan,1979,2196501867256.99,711682653183.506,0.846614502915837,76.1087804878049,14.1831636058036,22.6524277208331,65.15,10.6,26.17
JPN,Japan,1980,2258390310743.42,705051088125.212,0.788153475885542,75.9890243902439,14.3504718718161,26.6493645048206,64.53999999999999,2.54,28.51
JPN,Japan,1981,2354611841484.43,725778448616.184,0.728460836014089,76.3948780487805,14.3720738675364,27.046831592781,66.06,10.82,20.92
JPN,Japan,1982,2431837052476.44,725219727713.085,0.693656149424745,76.8736585365854,14.4874970981903,26.7229126893106,70.13,4.28,22.87
JPN,Japan,1983,2520117566447.53,707201206564.505,0.695583303069267,76.9219512195122,14.5277976279808,24.5171928157615,66.83,12.38,22.9
JPN,Japan,1984,2631276932032.13,745567923611.964,0.648316736732903,77.2912195121951,14.3078536311297,25.803500930353,82.34,16.45,15.85
JPN,Japan,1985,2767045767160.48,819165958199.398,0.625935963624604,77.5604878048781,13.9959335513739,24.1112612306927,70.42,16.669999999999998,23.34
JPN,Japan,1986,2858193572217.93,861596845704.429,0.532357366362317,78.0104878048781,13.9202706254351,17.7990915149376,75.66,11.35,18.3
JPN,Japan,1987,2991067029860.74,918877131083.066,0.482035496974784,78.429512195122,13.8581145703011,16.7887846160853,71.78,11.29,20
JPN,Japan,1988,3190321043522.53,1061844968199.03,0.416110342195181,78.349756097561,13.4700096288535,16.8885147524671,73.36,6.93,20.95
JPN,Japan,1989,3347469412117.91,1159670344111.32,0.399761164504292,78.7685365853659,13.3367102251523,18.5415137410981,67.85,8.78,24.53
JPN,Japan,1990,3509518031563.1,1244594097943.88,0.33178288536374,78.8370731707317,13.3193263921511,19.3357137329228,72.17,21.38,24.49
JPN,Japan,1991,3633170889060.57,1281759519488.4,0.392819832481862,79.0368292682927,13.3603123526588,17.7594512543168,66.83,12.03,26
JPN,Japan,1992,3665890719857.33,1235474095787.88,0.371192387198527,79.080243902439,13.7426283498214,17.018068824019,69.19,11.79,21.37
JPN,Japan,1993,3649056226895.55,1197663365287.27,0.32416759914373,79.3036585365854,14.3483678224167,15.7233391305175,69.15,3.12,27.83
JPN,Japan,1994,3688589488079.23,1170699841025.2,0.279192363973672,79.6968292682927,14.7483119048313,15.8103062322757,80.19,26.75,16.34
JPN,Japan,1995,3785636263361.93,1220496789202.36,0.234590173412918,79.5360975609756,15.079728572976,16.3901049340172,72.44,19.16,20.04
JPN,Japan,1996,3904273220109.61,1307747569903.12,0.226884732460898,80.219756097561,15.1459373245418,18.2538682255522,72.15,13.57,19.03
JPN,Japan,1997,3942583070732.46,1285931984256.7,0.238271217591483,80.4241463414634,15.3019416593352,19.7835176233669,82.71,12.8,22.11
JPN,Japan,1998,3892499235707.61,1223246035282.07,0.271729610231193,80.5014634146342,15.6654067661838,19.0031862223377,71.7,15.55,28.31
JPN,Japan,1999,3879501014656.82,1167830847061.15,0.182586374140107,80.4609756097561,16.216773574862,18.1256307166911,72.97,13.75,22.51
JPN,Japan,2000,3986755544463.82,1201854935222.81,0.167275578113187,81.0760975609756,16.549191407008,19.5623715839054,61.2,17.95,21.61
JPN,Japan,2001,4002148544212.9,1188805720016.69,0.240952587521069,81.4163414634146,17.2289905143177,19.5596044720071,73.04,16.37,19.98
JPN,Japan,2002,4003827945767.2,1115638941342.94,0.232527187105684,81.6907317073171,17.7749067788644,20.4471220661583,67.85,17.8,20.68
JPN,Japan,2003,4065291729517.45,1121443822909.96,0.213980948779682,81.76,17.8364695899716,21.3261252678119,70.26,10.18,24.06
JPN,Japan,2004,4154163710039.3,1141426027265.61,0.0336622582725446,82.030243902439,17.7233548337375,23.6643534228975,70.13,18.3,24.95
JPN,Japan,2005,4229100705435.58,1166441771685.4,0.00939209655766336,81.9551219512195,17.7438933244397,26.2299545778565,70.71000000000001,16.33,15.38
JPN,Japan,2006,4287138774362.24,1165728239509.91,0.0633735894181335,82.3219512195122,17.595075361072,30.0163760986692,67.38,14.96,23.02
JPN,Japan,2007,4350758602405.54,1155459652596.27,0.114908847726211,82.5070731707317,17.6343087480996,32.816578051879,74.46000000000001,17.16,17.81
JPN,Japan,2008,4297492743392.88,1121926943652.6,0.0484253945978966,82.5875609756098,18.025030322619,34.1294765412245,68.89,15.7,19.12
JPN,Japan,2009,4052826324003.77,942794855725.252,-0.0124946312294096,82.9314634146342,19.3337393097808,24.3901665338555,69.18,8.9,23.33
JPN,Japan,2010,4218907820178.57,970212990317.135,0.0179605415195644,82.8426829268293,19.2025962424431,28.4984726938389,65.25,24.71,26.93
JPN,Japan,2011,4219912322040.1,999830356599.066,-0.185226486410846,82.5912195121951,19.885399284228,30.1949607286296,72.61,17.93,24.03
JPN,Japan,2012,4277925608846.49,1029498099585.43,-0.159710675844347,83.0960975609756,19.9573325085164,30.4709109171752,62.5,18.96,22.58
JPN,Japan,2013,4363702302793.37,1055186909656.4,-0.144271883387076,83.3319512195122,19.854370134417,33.9787686509511,73.31,20.37,21.18
JPN,Japan,2014,4376627829634.98,1082670286198.62,-0.132694222147042,83.5878048780488,19.9261773555302,37.4314345686579,71.03,9.82,22.72
JPN,Japan,2015,4444930651964.18,1118582261576.95,-0.106124993746747,83.7939024390244,19.617744139153,35.4274083544798,73.39,14.02,25.07
JPN,Japan,2016,4478437728050.46,1126649965095.76,-0.0511374152133631,83.9848780487805,19.6572481017318,31.3102468455884,64.42,18.08,27.4
JPN,Japan,2017,4553466417290.11,1150431067614.1,-0.081874296046114,84.099756097561,19.4117955495929,34.4232135721686,65.66,17.869999999999997,21.59
JPN,Japan,2018,4582763011478.55,1164191337446.62,-0.126880068088791,84.2109756097561,19.5636743323798,36.609931802107,72.28,24.69,25.11
JPN,Japan,2019,4564332550096.38,1164912302253.16,-0.140464977878172,84.3563414634146,19.9451059201578,35.2164181084145,70.78,18.94,20.84
JPN,Japan,2020,4374056271824.01,1102143768533.22,-0.294194617750067,84.56,20.9756766472836,31.335208636773,71.95,19.78,25.83
JPN,Japan,2021,4492005937826.88,1126795314242.32,-0.459952415807642,84.4456097560976,21.2457665716874,36.7384462280698,73.67,16.37,27.37
JPN,Japan,2022,4534320578755.85,1129888938704.86,-0.443851919148528,83.9963414634146,21.5663525457355,46.8129868368938,73.86,22.92,21.64
JPN,Japan,2023,4601203385713.7,1132122030148.66,-0.487370782049143,84.0412195121951,20.031682752848663,45.1508795641248,66.61,31.91,21.35
JPN,Japan,2024,4606002855955.13,1128707976885.02,-0.435651699326323,84.0363414634146,20.09516521831594,46.4069516150859,69.52,33.32,26.58
KEN,Kenya,1960,6102055403.60775,1376783917.24507,3.6865649238988714,48.477,10.9591495841468,64.7658510634232,173.89,196.9,5
KEN,Kenya,1961,5627642874.35474,892322439.268414,3.73009594178482,49.33,12.0286048804568,63.8471214284396,138.4,185.18,6.98
KEN,Kenya,1962,6159869249.6291,825607605.27566,3.82605158835613,50.104,11.6001194813919,62.1629631488411,172.29,186.51,4.66
KEN,Kenya,1963,6700603529.23536,986400072.229809,3.88372295387027,50.758,11.4708805532615,60.9957123202273,149.03,171.39,6.54
KEN,Kenya,1964,7033252799.57237,830311499.989735,3.92703224813929,51.323,13.849176662943,62.6016440907098,165.54,178.44,4.58
KEN,Kenya,1965,7174557471.60245,893737419.179056,3.98207596273243,51.886,14.8428773408747,62.0931711821468,186.63,195.13,3.31
KEN,Kenya,1966,8231266932.82613,1333626795.4778,3.98604523872044,52.383,13.7292601912407,63.2844357676802,177.25,209.23,3.77
KEN,Kenya,1967,8507938913.6599,1423669787.61532,3.96686756505209,52.796,14.1299409359382,57.8373466606088,171.75,189.55,5.66
KEN,Kenya,1968,9187101299.91888,1999149494.28237,3.9536741403055,53.302,15.2073160638914,58.6981709840271,165.95,171.27,6.27
KEN,Kenya,1969,9918323313.70066,2049324225.43631,3.92315983423203,53.734,16.4346740904291,57.6173562446002,190.34,216.14,2.52
KEN,Kenya,1970,9456581036.82684,2822921459.05322,3.84740523915883,54.143,16.2574651625747,60.4896448154228,194.38,205.33,4.58
KEN,Kenya,1971,11553473095.7874,2862655870.60292,3.62867804375875,54.543,17.9802878105615,63.828463016028,185.79,197.24,4.82
KEN,Kenya,1972,13527086974.8446,2628915045.15882,3.47737996329827,55.013,17.6322083444061,55.3149083178315,170.93,210.46,4.53
KEN,Kenya,1973,14324722508.4153,3179383868.01935,3.45251320661983,55.5,16.452237276557,56.0628486849596,191.23,227.06,3.52
KEN,Kenya,1974,14907110911.9045,3008208486.43845,3.38678136919723,56.039,17.0359196756859,74.5734043556142,191.31,208.76,3.62
KEN,Kenya,1975,15038621917.7177,2060567648.33424,3.3228334998343,56.62,18.325399013955,64.3352678198379,179.93,197.87,4.37
KEN,Kenya,1976,15362548495.5997,2306469728.3023,3.24719801479584,57.153,17.4601025041277,64.206108970831,164.49,210.38,3.19
KEN,Kenya,1977,16814892774.0725,3133090794.97941,3.32017154246189,57.684,17.2052260874241,66.5519651594172,127.8,182.42,7.9
KEN,Kenya,1978,17977221151.8912,3880701955.13042,3.44214036466766,58.234,19.51476535934,67.623540661453,153.66,178.38,5.62
KEN,Kenya,1979,19346227179.3826,2930173776.56622,3.46501914434705,58.691,19.1957771865076,57.3641747489486,138.24,189.96,5.78
KEN,Kenya,1980,20428063600.0061,3330233322.13472,3.54426236090347,59.175,19.8033752623493,65.4167959407607,199.22,224.92,3.79
KEN,Kenya,1981,21198925607.9366,3172939933.03683,3.57517296207229,59.562,18.5887512899897,64.2801857585139,159.57,200.6,4.75
KEN,Kenya,1982,21518282813.0601,2452022344.13783,3.57748566435714,59.904,18.4330327782507,58.2157371476402,144.14,195.66,4.34
KEN,Kenya,1983,21799967946.1155,2208108895.92987,3.65320193175194,60.342,18.4216543832185,54.1627053907292,157.7,219.94,3.97
KEN,Kenya,1984,22182604684.4938,2223941471.38272,3.67757870524855,60.611,17.3818333396831,58.8038975780625,190.34,211.4,3.0700000000000003
KEN,Kenya,1985,23136581311.9696,2847263090.82459,3.64262207395944,60.856,17.4602922679533,55.4454345531665,165.7,195.46,4.91
KEN,Kenya,1986,24797222251.1412,2324520393.80191,3.5800083750048,60.818,18.3195669682156,55.7413855927369,170.05,200.66,5.2
KEN,Kenya,1987,26269459979.3708,2841526648.45834,3.52696880389304,60.721,18.568755632614,47.7027680056848,189.19,227.15,4.62
KEN,Kenya,1988,27899002871.2389,2891663139.2339,3.52708553980729,60.32,18.4057892238787,49.9749820917703,166.05,211.55,5.03
KEN,Kenya,1989,29207563408.6722,3184680516.53573,3.50683931732563,59.99,18.0566077928876,53.156377223318,165.45,188.88,4.6899999999999995
KEN,Kenya,1990,30431959354.312,2961915411.67523,3.44045635367696,58.334,18.642430895609,57.0209136817269,162.04,197.63,4.77
KEN,Kenya,1991,30869676465.3409,2729551330.57844,3.23997624716531,57.826,16.7713456618015,55.5976992243654,172.34,208.01,3.88
KEN,Kenya,1992,30622875266.9484,2232125460.15635,3.06483168454324,57.095,15.6822725897384,52.9308701038286,190.57,202.73,3.83
KEN,Kenya,1993,30731034422.1691,2566253995.38258,2.96883713169678,56.668,14.4799654869237,72.8584813635643,186.88,199.16,3.2
KEN,Kenya,1994,31540116338.6072,2799459420.05006,2.903399231403,56.101,15.154926314268,71.2661252293107,175.41,209.69,5.04
KEN,Kenya,1995,32929842156.6672,3034729962.80972,2.83906557159965,55.856,14.8429210451121,71.7457416403035,171.39,215.48,3.83
KEN,Kenya,1996,34295389782.3606,3337690504.4874,2.75278021555245,55.575,15.1805673853703,57.3121107038102,189.88,212.87,3.39
KEN,Kenya,1997,34458259247.3522,3622974360.85738,2.73276496655617,55.478,15.5361521874874,54.0571168602893,188.1,195.64,8.21
KEN,Kenya,1998,35592009621.64,4375946095.58369,2.75957646009425,55.568,16.2499609195116,48.8972419400753,173.32999999999998,201.98,6.43
KEN,Kenya,1999,36412543752.2683,4019994396.45126,2.88430050146184,55.866,15.7532966549933,48.1922749889095,198.51,214.54,2.81
KEN,Kenya,2000,36630908098.8264,4466782355.75315,3.01293994477925,56.084,15.0542922556179,53.3090443862273,215.05,227.37,2.2
KEN,Kenya,2001,38015522174.3133,5008220811.65823,3.13629206541925,56.501,15.9729117514735,55.9468360286644,187.42,214.97,4.37
KEN,Kenya,2002,38223413680.2696,3987834649.58965,3.14626442047843,56.759,17.0779999092115,55.1726722640053,176.23,215.8,4.43
KEN,Kenya,2003,39344305939.1787,4386840175.60823,3.08528898836117,57.369,18.1313185754854,54.132265895729,207.42,223.01,3.93
KEN,Kenya,2004,41352557259.2179,4721447835.18891,3.10482476419105,57.947,17.860065964127,59.4770033484289,191.56,222.09,4.19
KEN,Kenya,2005,43795114731.9782,5346590455.8172,3.07223123352542,58.51,17.3802115523848,64.4788661639796,211.31,235.25,3.45
KEN,Kenya,2006,46629751036.7518,7029373603.11584,3.04704867411558,59.059,14.3469988040006,55.2364851257303,165.4,221.07,5.75
KEN,Kenya,2007,49824229272.6978,7602867042.66607,3.02220921188685,59.407,14.6296114670377,53.8947888046059,176.22,226.22,4.22
KEN,Kenya,2008,49939962360.0343,8677625265.41784,3.02964938264436,59.955,15.6739794237589,57.5785986473131,192.72,230.36,3.71
KEN,Kenya,2009,51591446859.569,9640227082.2226,3.0211086032266,60.483,13.5545947939366,45.9451918127805,213.71,242.58,2.53
KEN,Kenya,2010,55748929986.1062,11099946009.4992,2.90158845467743,60.915,12.9529718175577,50.3942873502834,196.37,230.24,5.13
KEN,Kenya,2011,58603891851.295,11454738804.3234,2.75013743696978,61.283,12.6846420216244,58.4022059745625,186.28,229.28,5.37
KEN,Kenya,2012,61281315911.5794,12955005479.5799,2.6080744180495,61.537,12.2713774212109,51.6236920232481,191.32,233.97,4.72
KEN,Kenya,2013,63608687382.876404,13796371250.1629,2.47210752389349,61.729,11.8426259978213,47.4646425127304,185.06,218.79,5.51
KEN,Kenya,2014,66801914096.6185,16158277569.9924,2.33901192230694,61.99,11.7424945888753,46.170489362216,186.44,231.17,4.13
KEN,Kenya,2015,70120446896.8359,15499001598.6502,2.2270329432256,62.279,12.7266800758884,40.3273846919019,195.43,241.93,5.04
KEN,Kenya,2016,73074983895.0953,14894531990.8649,2.20775684612709,62.526,12.609768629814,34.8650195731824,214.77,233.8,4.21
KEN,Kenya,2017,75879571212.3885,16679978073.52,2.17412854990493,62.725,12.3350790178839,35.9950578754074,203.49,243.52,4.14
KEN,Kenya,2018,80165208728.3956,16289740464.7992,2.03083744189606,62.825,12.3486893953272,34.4147531767425,183.01,215.33,6.96
KEN,Kenya,2019,84264984851.3549,17145159071.1384,1.96381549826771,62.939,12.1707972873275,31.759461841481,177.28,236.03,6.57
KEN,Kenya,2020,84035138346.859,17526713379.6293,1.96197633664853,61.596,12.4776599686236,30.3991387830411,167.03,225.85,7.91
KEN,Kenya,2021,90413816676.9795,19873921140.8161,1.90040858948898,61.225,12.1468578016243,35.0020477795269,220.07,242.48,3.23
KEN,Kenya,2022,94807911027.625,19350469988.2695,1.92297608206469,63.549,12.2133041039933,40.2753238373561,236.6,236.13,2.95
KEN,Kenya,2023,100230916344.516,18278904515.4675,1.98296028478422,63.646,11.7769650802435,41.1110904167396,207.64,232.61,6.17
KEN,Kenya,2024,104966566488.391,19608444897.8546,1.95751431565234,63.834,11.1556008150154,40.1860139968756,202.26,245.48,6.51
KOR,"Korea, Rep.",1960,25956065666.4547,1992955519.59063,2.7520328346722778,53.7975609756098,14.1945773524721,14.5534290271132,109.05,35.17,16.9
KOR,"Korea, Rep.",1961,27752325950.9628,2544553967.02941,2.96724397295283,54.4768536585366,13.2386926378343,17.9267084846484,103.73,30.64,19.02
KOR,"Korea, Rep.",1962,28840704941.5108,2429320007.33953,2.85932081160452,55.0549512195122,13.4965986394558,19.4013605442177,109.59,25.31,19.95
KOR,"Korea, Rep.",1963,31439197234.8066,3788853669.69048,2.78482005271866,55.0254634146342,10.4798464491363,18.5220729366603,102.94,15.96,22.63
KOR,"Korea, Rep.",1964,34402880326.8061,3319321912.75568,2.61539463516021,55.392243902439,8.16408876933423,17.2562205783457,113.28,29.73,21.01
KOR,"Korea, Rep.",1965,36918983033.1291,3483860761.60209,2.54215095083813,55.8645853658537,8.89101338432122,21.3193116634799,108.96,20.75,17.580000000000002
KOR,"Korea, Rep.",1966,41352211966.2705,5710446849.71243,2.51438743184719,55.5229756097561,9.61162335848002,26.4692185899227,109.71,18.4,15.45
KOR,"Korea, Rep.",1967,45136528802.2192,6807723914.1485,2.33501369333053,60.9287317073171,9.79459296178825,28.5606403866485,120.97,28.76,13.14
KOR,"Korea, Rep.",1968,51104880669.0777,9454861244.30787,2.32035109131777,60.9432682926829,10.075611042729,32.524471015767,117.99,11.51,11.49
KOR,"Korea, Rep.",1969,58561431044.9918,12107837311.3411,2.26343403916519,61.4829024390244,9.83643289267309,32.7851221151692,112.68,14.13,21.12
