Code,Name,Year,GDP,emp,rnna,hc,infl,hd30,cdd,r20mm
ECU,Ecuador,1985,74968.1953125,2.72944402694702,681122.1875,2.09144043922424,28.53599,-5.716571428571434,4.657714285714285,-5.590857142857143
ECU,Ecuador,1986,77552.15625,2.80225110054016,704502.875,2.11584830284119,21.81467,-14.43777777777779,-4.801666666666669,4.164444444444442
ECU,Ecuador,1987,80482.796875,2.88580799102783,727434.25,2.14054107666016,29.6355,12.272432432432424,-3.711891891891895,8.421891891891892
ECU,Ecuador,1988,82890.8828125,2.95986986160278,743595,2.16552186012268,58.89365,-1.3305263157894842,-1.354210526315791,-1.7997368421052613
ECU,Ecuador,1989,85297.5234375,3.1386034488678,757315.25,2.19079422950745,75.30295,-9.32641025641026,1.170512820512819,1.2164102564102564
ECU,Ecuador,1990,90858.4296875,3.33644127845764,768962.75,2.21636152267456,48.50779,1.6267500000000013,-1.96875,-1.5040000000000011
ECU,Ecuador,1991,94778.75,3.47906255722046,783936.9375,2.239013671875,48.6147,9.1870731707317,-2.100731707317072,1.30268292682927
ECU,Ecuador,1992,96356.546875,3.58531832695007,797760.25,2.26189708709717,54.68058,12.578333333333331,-1.0707142857142848,7.221666666666671
ECU,Ecuador,1993,98817.5234375,3.70506572723389,811931.9375,2.28501439094543,44.95404,-0.5741860465116346,-4.245813953488371,5.353720930232562
ECU,Ecuador,1994,102635.9375,3.84747648239136,826787.125,2.30836820602417,27.36525,-1.561136363636372,-0.9593181818181796,5.84204545454546
ECU,Ecuador,1995,104635.8984375,3.94892644882202,840871.5625,2.33196043968201,22.93229,-2.576444444444455,-4.187999999999999,3.7022222222222254
ECU,Ecuador,1996,109811.6953125,4.09992837905884,855305.375,2.35579395294189,24.48596,-18.500434782608703,-1.53695652173913,-2.818260869565215
ECU,Ecuador,1997,112545.390625,4.28963661193848,857733.4375,2.37987112998962,30.6847,-12.706808510638304,-9.994255319148936,18.821702127659577
ECU,Ecuador,1998,116361.609375,4.50011110305786,860401.375,2.40419411659241,36.17221,-10.382083333333338,-6.016041666666666,18.689583333333335
ECU,Ecuador,1999,111264.28125,4.26739692687988,854237.625,2.42876577377319,52.20793,-26.29020408163266,-6.723265306122448,4.9981632653061325
ECU,Ecuador,2000,116847.7109375,4.59304189682007,855093.375,2.45358872413635,96.04465,-23.49440000000001,-1.8888,2.64820000000001
ECU,Ecuador,2001,121762.640625,4.8390097618103,857254.5,2.48427653312683,37.43846,-18.783725490196087,-3.3717647058823506,2.316274509803929
ECU,Ecuador,2002,127763.2265625,4.97953319549561,867015.375,2.51534819602966,12.42378,-18.652500000000007,-3.776923076923074,2.711730769230776
ECU,Ecuador,2003,131448.546875,5.12074422836304,876904.5,2.54680848121643,7.913446,-18.25056603773586,-4.275660377358486,0.02056603773585408
ECU,Ecuador,2004,140429.65625,5.56852149963379,886167.625,2.57254362106323,2.753288,6.527407407407402,-1.6364814814814783,-2.719814814814807
