Code,Name,Year,hd30_ssp245,cdd_ssp245,r20mm_ssp245,hd30_ssp370,cdd_ssp370,r20mm_ssp370
PER,Peru,2030,2.7643750000000153,0.4868749999999906,0.42375000000000007,3.2087500000000233,1.0843750000000014,0.3625000000000007
PHL,Philippines,2030,9.337499999999977,-0.5574999999999992,-0.6281249999999972,10.693125000000009,-0.30375000000000263,1.0656250000000007
RUS,Russian Federation,2030,0.3281249999999991,-0.35749999999999815,0.03562500000000002,0.5149999999999997,-0.6750000000000043,-0.028124999999999956
SAU,Saudi Arabia,2030,3.3225000000000193,1.6374999999999886,0.0062500000000000056,1.9087500000000261,-6.493750000000006,-0.009374999999999994
SEN,Senegal,2030,3.162499999999966,5.267499999999984,-0.3775000000000004,-1.4731249999999818,-2.9662500000000023,0.8831250000000002
ZAF,South Africa,2030,7.226249999999993,-3.367500000000007,-0.25062499999999943,3.0275000000000034,-0.2774999999999963,-0.15687499999999988
ESP,Spain,2030,3.8487500000000097,2.0024999999999977,-0.3956249999999999,6.048125000000006,4.042500000000004,-0.35312499999999947
SWE,Sweden,2030,0.03125,0.39000000000000057,0.05062500000000014,0.01625,-0.4087499999999977,0.06625000000000014
THA,Thailand,2030,8.604375000000005,0.4743749999999949,-0.10374999999999979,0.5975000000000819,-0.6099999999999994,-0.20937500000000142
TUR,Türkiye,2030,2.488749999999996,-0.6049999999999969,0.25249999999999995,6.7037500000000065,3.7406249999999943,-0.2393749999999999
GBR,United Kingdom,2030,0.005624999999999991,-0.5556249999999991,-0.2806250000000001,-1.3877787807814457e-17,0.2993749999999995,0.06000000000000005
ARE,United Arab Emirates,2030,2.603749999999991,-1.6225000000000023,-0.071875,-0.021249999999980673,-0.4918750000000216,-0.05125000000000002
USA,United States of America,2030,3.711250000000007,-0.5650000000000013,0.14624999999999932,3.148750000000007,0.31125000000000114,-0.026875000000000426
VEN,R. B. de Venezuela,2030,8.439999999999998,-1.358749999999997,-0.060000000000002274,9.83812500000002,-1.9056250000000041,-0.6293749999999978
VNM,Vietnam,2030,8.873750000000001,1.860000000000003,0.6149999999999984,7.623750000000001,-1.338124999999998,-0.1599999999999966
DZA,Algeria,2031,4.181176470588241,-13.06235294117647,-0.006470588235294117,3.881764705882375,-11.784117647058792,-0.002941176470588225
ARG,Argentina,2031,0.5764705882352956,-0.5805882352941296,0.5623529411764672,4.480588235294128,-0.42294117647058727,0.06764705882353184
AUS,Australia,2031,6.923529411764719,11.141764705882352,-0.39470588235294146,5.368823529411799,5.289411764705875,-0.06529411764705939
BGD,Bangladesh,2031,9.10470588235296,3.1535294117647084,-1.9111764705882273,5.8729411764706185,-1.5399999999999991,-0.9352941176470608
BRA,Brazil,2031,17.129411764705907,1.7123529411764693,0.1452941176470599,12.085294117647067,-1.309411764705878,-0.49235294117647044
KHM,Cambodia,2031,9.17529411764707,-1.2523529411764684,0.9052941176470561,4.597647058823554,-0.5799999999999912,0.18705882352941394
CAN,Canada,2031,0.25705882352941156,-0.2847058823529416,0.17176470588235304,0.5870588235294121,-0.3023529411764727,0.2147058823529413
CHN,China,2031,2.8764705882353,-0.0423529411764747,0.12705882352941167,2.90117647058824,0.16705882352941614,-0.30411764705882494
COL,Colombia,2031,17.25176470588238,0.9329411764705888,0.9629411764705829,13.86882352941177,0.7517647058823513,-0.04823529411764582
ECU,Ecuador,2031,12.517647058823535,-0.40470588235293903,1.0899999999999963,11.796470588235309,-0.10000000000000142,-1.3270588235294127
EGY,Arab Republic of Egypt,2031,4.652941176470591,-3.3100000000000023,-3.469446951953614e-18,3.4241176470588357,3.2164705882353815,-0.0011764705882352997
ETH,Ethiopia,2031,6.708235294117628,-0.8541176470588283,-0.025294117647058023,3.5694117647059045,-1.1388235294117734,0.06058823529411761
FRA,France,2031,0.7905882352941198,-0.42176470588235304,-0.017058823529411793,2.6900000000000013,0.3147058823529463,-0.14058823529411812
DEU,Germany,2031,-0.03058823529411736,-0.3588235294117652,0.04058823529411759,1.6205882352941172,1.0252941176470607,-0.1847058823529415
IND,India,2031,5.188235294117618,0.6970588235294173,0.17529411764706104,2.7423529411764775,1.7288235294117555,-0.4905882352941191
IDN,Indonesia,2031,10.54058823529411,1.727647058823531,-0.6941176470588246,12.620000000000005,1.4152941176470577,-0.7023529411764713
IRN,Islamic Republic of Iran,2031,3.82470588235293,-4.718823529411793,0.11352941176470588,3.7664705882353076,-1.6364705882352837,0.14529411764705902
ITA,Italy,2031,1.3223529411764687,-0.11999999999999744,0.4047058823529408,7.310588235294123,2.1999999999999993,-0.40764705882352903
JPN,Japan,2031,2.0376470588235307,-0.15294117647058947,-0.43882352941175995,1.6776470588235277,0.015294117647059124,-0.11235294117646788
KEN,Kenya,2031,6.9470588235294315,-0.24882352941175867,-0.3600000000000003,3.6052941176470483,-0.34176470588236185,0.2717647058823536
KOR,Republic of Korea,2031,2.9758823529411806,-0.28470588235293803,0.11176470588235432,0.18352941176470594,0.779411764705884,0.7005882352941164
MYS,Malaysia,2031,16.83882352941177,0.6464705882352941,0.050588235294121375,13.183529411764653,0.750588235294118,-0.44999999999999574
MEX,Mexico,2031,4.819411764705876,-2.633529411764698,0.2529411764705891,6.070588235294139,-1.4494117647058857,0.012352941176470011
MAR,Morocco,2031,3.178823529411787,-11.082941176470598,-0.015882352941176237,4.249411764705883,-2.6623529411764366,-0.21058823529411752
NGA,Nigeria,2031,9.309411764705885,-0.07470588235294429,-0.37352941176470456,8.194117647058874,-1.0399999999999778,0.10529411764705898
PAK,Pakistan,2031,-0.8023529411764798,-1.9847058823529693,0.2252941176470582,3.2494117647059113,-3.094117647058809,-0.10882352941176432
PER,Peru,2031,11.486470588235306,1.0511764705882243,0.4270588235294106,8.582352941176495,-1.04999999999999,-0.11058823529411654
PHL,Philippines,2031,6.792941176470578,1.6211764705882352,0.17117647058823593,10.31823529411767,0.9847058823529409,1.078235294117647
RUS,Russian Federation,2031,0.9299999999999997,-0.17647058823528994,0.014705882352941346,0.8235294117647056,-0.9176470588235333,0.04882352941176471
SAU,Saudi Arabia,2031,4.623529411764707,-4.576470588235281,-0.031764705882352945,5.928235294117684,7.328235294117633,0.009999999999999981
SEN,Senegal,2031,3.8799999999999955,-6.3458823529411745,-0.05411764705882405,2.8205882352941103,1.641176470588249,0.26647058823529424
ZAF,South Africa,2031,4.485882352941175,1.5458823529411774,0.1782352941176475,4.7223529411764815,2.5811764705882396,0.1723529411764706
ESP,Spain,2031,0.7329411764706038,-2.538823529411765,0.07941176470588251,3.9135294117647206,1.1882352941176535,-0.021764705882352242
SWE,Sweden,2031,0.010588235294117648,0.0847058823529423,0.047647058823529376,-0.003529411764705882,-0.3188235294117625,0.2129411764705884
THA,Thailand,2031,11.910000000000025,-3.666470588235299,0.5235294117647058,6.049411764705951,-1.8541176470588283,-0.027647058823529136
TUR,Türkiye,2031,3.8858823529411737,1.1905882352941148,0.049411764705882266,5.161176470588245,-0.13117647058823678,0.5935294117647061
GBR,United Kingdom,2031,0.00529411764705881,0.19235294117646973,0.2817647058823529,0.009411764705882328,-0.38647058823529257,0.00941176470588223
ARE,United Arab Emirates,2031,3.0058823529411995,-7.607058823529428,-0.08647058823529412,5.250588235294117,16.88294117647058,0.14941176470588233
USA,United States of America,2031,1.9870588235294164,-0.2494117647058829,0.22235294117646998,3.622352941176466,0.08588235294118007,0.31352941176470583
VEN,R. B. de Venezuela,2031,17.10117647058823,2.024705882352947,0.1599999999999966,12.91117647058826,2.2535294117647027,-0.6770588235294088
VNM,Vietnam,2031,8.107058823529428,0.6776470588235313,1.3129411764705878,5.885882352941167,1.1876470588235293,-0.6400000000000006
DZA,Algeria,2032,5.214444444444467,-6.254444444444459,-0.034444444444444444,5.356666666666683,2.9805555555555543,0.006666666666666682
ARG,Argentina,2032,1.1488888888888908,-1.4833333333333343,0.12499999999999822,3.7500000000000213,1.3855555555555554,-0.12499999999999734
AUS,Australia,2032,8.4938888888888755,1.3522222222222098,-0.1555555555555559,8.130555555555588,3.8244444444444383,-0.07111111111111112
BGD,Bangladesh,2032,4.99111111111111,-3.1227777777777774,0.7733333333333405,7.5583333333333655,-2.3988888888888837,-0.5244444444444483
BRA,Brazil,2032,19.46444444444444,3.591111111111111,0.42055555555555735,14.407777777777767,1.3227777777777803,0.30944444444444485
KHM,Cambodia,2032,10.223888888888894,1.0744444444444454,-0.24055555555555586,7.8366666666667015,3.8155555555555694,0.025555555555557774
CAN,Canada,2032,0.3277777777777775,-0.3633333333333333,0.35111111111111093,1.0738888888888893,-0.03999999999999915,0.1461111111111113
CHN,China,2032,3.377777777777787,-1.201666666666675,-0.13500000000000068,2.9194444444444443,-0.6261111111111077,0.052777777777777146
COL,Colombia,2032,16.907222222222202,-0.18611111111111178,1.7122222222222199,18.009444444444455,0.48333333333333073,0.34166666666666856
ECU,Ecuador,2032,14.62722222222223,-0.5522222222222197,0.47222222222222143,13.370000000000005,0.018888888888886513,-0.03500000000000014
EGY,Arab Republic of Egypt,2032,3.0344444444444605,1.624444444444464,-3.469446951953614e-18,6.8983333333333405,-4.479999999999961,-0.010555555555555563
ETH,Ethiopia,2032,5.353333333333325,-0.7122222222222305,0.24055555555555674,6.516111111111115,-0.24444444444445423,-0.3394444444444442
FRA,France,2032,1.64388888888889,-0.81388888888889,0.10666666666666735,2.9088888888888906,-0.34499999999999886,0.008888888888888502
DEU,Germany,2032,0.018333333333333535,-0.8016666666666641,-0.1033333333333335,3.2683333333333335,-0.37277777777777743,0.11833333333333318
IND,India,2032,7.553888888888849,-2.930555555555557,0.15611111111111242,5.810555555555538,-2.928888888888906,0.7833333333333314
IDN,Indonesia,2032,15.46111111111108,0.6400000000000023,2.3572222222222194,10.454999999999984,-0.797777777777779,0.7061111111111096
IRN,Islamic Republic of Iran,2032,2.884999999999991,1.0494444444444468,0.2961111111111112,5.398888888888877,4.914444444444456,0.22222222222222254
ITA,Italy,2032,4.33722222222222,-1.9833333333333307,-0.16555555555555657,3.2777777777777786,0.3305555555555557,-0.0638888888888891
JPN,Japan,2032,0.6588888888888889,0.3466666666666658,0.237222222222222,2.613888888888887,0.1466666666666665,0.7250000000000014
KEN,Kenya,2032,4.558888888888873,0.001111111111121943,0.46277777777777773,6.24777777777777,-0.9555555555555628,-0.43277777777777704
KOR,Republic of Korea,2032,0.704444444444448,-0.37277777777777743,2.5233333333333334,1.2311111111111117,-0.8411111111111111,0.14222222222221959
MYS,Malaysia,2032,19.256111111111096,-0.5038888888888877,0.6711111111111165,13.508888888888833,0.028888888888888964,-0.49111111111110617
MEX,Mexico,2032,6.922222222222189,1.5455555555555591,0.3711111111111114,8.330555555555577,2.6072222222222194,-0.14888888888888907
MAR,Morocco,2032,5.051666666666691,-2.2222222222222285,-0.09999999999999964,4.75,1.952777777777797,-0.0950000000000002
NGA,Nigeria,2032,7.082777777777835,1.1383333333333354,0.2988888888888903,8.91944444444448,-3.3338888888888647,0.4111111111111123
PAK,Pakistan,2032,2.3211111111111222,4.566666666666649,0.2127777777777773,3.17277777777781,-0.5233333333333121,0.010555555555555873
PER,Peru,2032,13.42666666666669,-0.735555555555564,0.6961111111111116,11.108888888888913,-0.04722222222221717,0.5472222222222243
PHL,Philippines,2032,13.3761111111111,-0.8583333333333325,0.8322222222222244,14.665555555555528,0.3161111111111108,-1.1161111111111097
RUS,Russian Federation,2032,0.793333333333333,-0.43111111111110745,0.023333333333333428,1.429444444444444,-0.5927777777777798,0.02722222222222226
SAU,Saudi Arabia,2032,1.8733333333333633,-3.774444444444441,-0.03,6.307222222222265,7.59166666666664,0
SEN,Senegal,2032,3.522777777777776,6.019999999999982,-0.2400000000000011,0.34055555555556793,2.258333333333354,0.5255555555555556
ZAF,South Africa,2032,8.656666666666666,4.8033333333333275,0.21555555555555594,5.848333333333343,1.6727777777777817,-0.15833333333333321
ESP,Spain,2032,4.800555555555569,0.8322222222222209,0.11277777777777809,4.971111111111121,-0.32277777777776606,-0.1999999999999993
SWE,Sweden,2032,0.019444444444444445,-0.8455555555555563,-0.11555555555555563,0.034444444444444444,-0.1027777777777743,0.45611111111111113
THA,Thailand,2032,11.41833333333335,1.0233333333333334,0.42833333333333456,6.808888888888987,2.2249999999999943,-0.5172222222222249
TUR,Türkiye,2032,3.7266666666666666,1.6627777777777766,0.008888888888888946,5.696111111111122,4.201666666666661,-0.4594444444444443
GBR,United Kingdom,2032,0.0049999999999999906,0.4933333333333323,0.1716666666666664,0.008888888888888863,0.48499999999999943,0.046666666666666856
ARE,United Arab Emirates,2032,2.1966666666666868,2.8833333333333258,0.06944444444444443,7.291666666666714,-11.859444444444478,0.06555555555555553
USA,United States of America,2032,0.9227777777777746,-0.24500000000000455,0.5122222222222215,3.3644444444444446,-1.0805555555555522,0.10722222222222211
VEN,R. B. de Venezuela,2032,17.30333333333334,-1.0816666666666634,0.13222222222221802,13.053333333333342,0.5794444444444409,0.3616666666666699
VNM,Vietnam,2032,11.085000000000008,2.5194444444444457,0.19166666666666288,9.95999999999998,-0.4933333333333323,0.7083333333333357
DZA,Algeria,2033,3.841052631578947,1.7578947368420756,0.014736842105263132,3.1894736842105544,2.2647368421052647,-0.02210526315789474
ARG,Argentina,2033,3.002105263157894,0.9157894736841996,0.1563157894736822,3.931578947368429,1.4547368421052624,0.34578947368421176
AUS,Australia,2033,3.3857894736842127,-5.824210526315795,0.45894736842105166,7.939473684210526,0.3926315789473733,-0.21894736842105234
BGD,Bangladesh,2033,2.94736842105263,-0.4668421052631473,3.2242105263157974,8.496315789473726,3.4968421052631626,-0.44000000000000483
BRA,Brazil,2033,9.421052631578988,-0.2263157894736878,0.3415789473684221,10.021052631578954,5.620526315789469,-0.7584210526315793
KHM,Cambodia,2033,8.624736842105278,1.141052631578944,0.19842105263157706,10.465263157894753,-1.8610526315789429,0.7631578947368443
CAN,Canada,2033,0.6515789473684208,-0.18315789473684418,0.19052631578947388,0.07947368421052659,-0.10421052631578931,0.11947368421052662
CHN,China,2033,2.4610526315789585,-0.655263157894737,0.014210526315789451,3.618421052631575,-0.536315789473683,-0.03526315789473777
COL,Colombia,2033,4.677368421052648,-1.2847368421052634,0.7978947368420997,17.65842105263158,0.059999999999996945,0.4089473684210496
ECU,Ecuador,2033,4.08052631578947,-0.7884210526315787,-0.3957894736842107,8.943157894736842,-0.550526315789476,0.2889473684210522
EGY,Arab Republic of Egypt,2033,4.267368421052652,4.6273684210526085,-0.00947368421052632,2.3857894736842127,9.180000000000007,-0.01947368421052632
ETH,Ethiopia,2033,9.685263157894752,2.707368421052621,-0.28368421052631554,6.675263157894761,-0.8189473684210569,-0.23631578947368403
FRA,France,2033,2.4005263157894756,0.034210526315789025,0.27157894736842136,2.878947368421052,-0.6678947368421007,0.17894736842105186
DEU,Germany,2033,0.7468421052631582,0.5478947368421085,-0.1926315789473687,2.452105263157894,-0.19210526315789345,0.0363157894736843
IND,India,2033,3.2626315789473495,1.5057894736842172,0.22368421052631682,2.596315789473664,-0.1505263157894916,0.6852631578947346
IDN,Indonesia,2033,14.031578947368416,-0.7010526315789454,0.8689473684210505,15.655263157894723,0.570526315789472,0.47947368421052516
IRN,Islamic Republic of Iran,2033,3.6615789473684117,-0.6921052631578846,-0.155263157894737,4.347368421052636,4.030526315789473,-0.026315789473683848
ITA,Italy,2033,5.643684210526313,-0.5999999999999943,0.2884210526315769,4.924210526315793,-0.5110526315789485,-0.10789473684210549
JPN,Japan,2033,2.0831578947368428,0.13894736842105182,0.49947368421052474,4.532105263157895,0.2431578947368429,-0.8194736842105286
KEN,Kenya,2033,7.426315789473676,-2.3578947368420913,0.07842105263157828,5.378947368421052,-3.8705263157894763,0.22473684210526335
KOR,Republic of Korea,2033,6.152631578947371,0.6226315789473702,-0.9726315789473716,5.448421052631581,-0.038947368421052175,1.5842105263157897
MYS,Malaysia,2033,16.33842105263156,-0.183684210526315,1.933684210526316,17.67684210526312,0.7378947368421045,0.23578947368421765
MEX,Mexico,2033,7.457894736842093,5.964210526315796,-0.37789473684210595,5.91210526315794,-2.8921052631579016,0.019999999999999574
MAR,Morocco,2033,3.6205263157894905,2.053684210526299,-0.07578947368421018,6.034736842105261,6.3500000000000085,-0.1657894736842105
NGA,Nigeria,2033,6.53947368421052,-1.289999999999992,0.42526315789473834,5.9963157894737265,-0.609999999999971,0.7210526315789485
PAK,Pakistan,2033,0.9294736842105351,-3.3000000000000114,-0.5657894736842111,3.0721052631579084,1.2000000000000028,-0.10368421052631493
PER,Peru,2033,3.0663157894737054,-0.6684210526315866,0.31842105263157805,9.292631578947365,0.608947368421056,0.025789473684211472
PHL,Philippines,2033,20.885789473684184,0.16263157894736757,-0.28210526315789153,15.191578947368413,-0.6289473684210538,0.1647368421052633
RUS,Russian Federation,2033,0.6568421052631566,-0.6642105263157845,0.12631578947368438,0.7289473684210526,-0.0026315789473692064,0.15842105263157902
SAU,Saudi Arabia,2033,4.057894736842115,1.682105263157922,-0.07578947368421052,4.004736842105274,4.179473684210507,-0.0568421052631579
SEN,Senegal,2033,1.082631578947371,-2.775789473684199,-0.3315789473684223,3.6100000000000136,2.9447368421052715,-0.4968421052631573
ZAF,South Africa,2033,8.551578947368412,3.6221052631578843,-0.07052631578947333,7.861578947368443,3.6121052631578934,-0.0457894736842106
ESP,Spain,2033,3.373157894736856,-0.4810526315789474,0.021578947368421364,4.415789473684221,-0.2868421052631476,0.03789473684210565
SWE,Sweden,2033,-0.009999999999999998,0.17473684210526486,0.08947368421052615,0.05157894736842105,-0.10684210526315852,0.11947368421052662
THA,Thailand,2033,7.4731578947368575,-1.9200000000000017,-0.03947368421052744,10.950526315789546,-1.0373684210526335,0.33421052631578796
TUR,Türkiye,2033,7.272631578947369,4.104736842105261,-0.34210526315789425,5.036315789473697,4.132105263157882,-0.20789473684210558
GBR,United Kingdom,2033,0.0047368421052631365,0.0884210526315794,0.22894736842105257,0.008421052631578926,-0.061578947368420955,0.31894736842105287
ARE,United Arab Emirates,2033,3.0852631578947296,6.113684210526287,-0.03842105263157894,3.544736842105266,6.006842105263104,-0.013684210526315799
USA,United States of America,2033,6.529999999999994,1.0752631578947351,0.06842105263157894,2.2589473684210475,-0.26578947368420813,-0.012105263157894619
VEN,R. B. de Venezuela,2033,10.1684210526316,-1.0910526315789468,0.3147368421052583,13.56000000000003,-1.0710526315789508,-0.5952631578947347
VNM,Vietnam,2033,10.69105263157897,3.0784210526315796,0.35210526315789537,12.145263157894703,-0.20210526315789323,-0.45631578947367757
DZA,Algeria,2034,4.703499999999991,-6.319500000000005,-0.0050000000000000044,5.300500000000028,-1.0784999999999911,0.007500000000000007
ARG,Argentina,2034,1.3035000000000068,-0.7830000000000013,0.10099999999999731,3.146000000000022,0.8024999999999949,-0.17499999999999893
AUS,Australia,2034,6.759999999999991,0.7654999999999887,-0.09600000000000097,6.782499999999999,-1.7550000000000097,0.09599999999999964
BGD,Bangladesh,2034,2.2394999999999925,-4.993999999999993,1.6475000000000115,9.126000000000005,-0.23100000000000165,-0.14250000000000185
BRA,Brazil,2034,5.653500000000008,1.3810000000000002,0.35299999999999976,11.372500000000002,1.3970000000000056,-0.08399999999999963
KHM,Cambodia,2034,7.319500000000062,-1.6044999999999945,0.2644999999999982,8.735500000000002,0.711500000000008,-1.0229999999999997
CAN,Canada,2034,0.6664999999999996,-0.9340000000000046,0.08599999999999985,0.7690000000000001,0.2524999999999977,0.24650000000000016
CHN,China,2034,2.6040000000000134,-2.6840000000000046,0.4314999999999998,1.9364999999999952,-0.5570000000000022,0.1089999999999991
COL,Colombia,2034,6.314999999999998,-0.30850000000000044,0.22599999999999554,18.495000000000005,0.6079999999999988,-0.9320000000000022
ECU,Ecuador,2034,9.177499999999995,-0.5969999999999995,-0.5375000000000014,6.576999999999998,-0.7605000000000022,-0.32399999999999807
EGY,Arab Republic of Egypt,2034,3.5600000000000307,-4.781000000000006,4.999999999999935e-4,6.569999999999993,0.8930000000000291,0.019499999999999997
ETH,Ethiopia,2034,6.445999999999998,0.9569999999999865,0.23399999999999999,6.265500000000031,-0.008500000000005059,0.5164999999999997
FRA,France,2034,3.6485000000000003,0.27949999999999875,-0.2739999999999996,1.5665000000000013,0.002000000000005997,-0.13400000000000034
DEU,Germany,2034,2.3149999999999995,-0.2679999999999989,-0.08800000000000008,1.3890000000000002,-0.44849999999999923,0.3290000000000002
IND,India,2034,5.455499999999972,-1.8944999999999936,-0.7754999999999992,5.430499999999995,-3.335000000000008,-0.16600000000000037
IDN,Indonesia,2034,13.538999999999987,0.008500000000002395,0.01799999999999713,14.92949999999999,-0.389000000000002,0.44599999999999795
IRN,Islamic Republic of Iran,2034,5.568499999999972,-1.7405000000000257,-0.21399999999999997,5.659500000000008,-2.5740000000000123,-0.25299999999999967
ITA,Italy,2034,7.3565000000000005,-0.864499999999996,-0.1250000000000009,8.715500000000002,3.7989999999999995,0.5244999999999997
JPN,Japan,2034,1.0954999999999977,-0.4474999999999998,0.8355000000000032,1.6265,-0.44349999999999845,1.444499999999998
KEN,Kenya,2034,4.946000000000026,-1.1949999999999932,0.511499999999999,4.758499999999998,0.26549999999998875,0.27050000000000063
KOR,Republic of Korea,2034,1.6840000000000046,-0.5104999999999968,-0.2590000000000039,1.243000000000002,0.7515000000000036,1.2104999999999997
MYS,Malaysia,2034,16.348000000000013,0.5760000000000005,0.4975000000000023,17.36299999999997,0.18799999999999972,1.9720000000000049
MEX,Mexico,2034,3.6839999999999975,-1.3260000000000005,-0.03599999999999959,7.2885000000000275,-0.28699999999999903,0.10449999999999982
MAR,Morocco,2034,6.774000000000015,-4.5470000000000255,0.3460000000000003,4.4694999999999965,6.697500000000019,0.1844999999999999
NGA,Nigeria,2034,8.787000000000035,0.10449999999998738,0.11900000000000155,10.066500000000019,0.6080000000000325,-0.4169999999999989
PAK,Pakistan,2034,3.077500000000015,0.10449999999997317,-0.24300000000000033,4.942000000000036,1.102000000000018,-0.2789999999999999
PER,Peru,2034,5.953000000000017,0.01099999999999568,0.27399999999999913,10.367000000000004,-1.1029999999999944,-0.963499999999998
PHL,Philippines,2034,11.462499999999977,-0.33000000000000185,0.6345000000000027,18.545500000000004,0.0389999999999997,-1.2495000000000012
RUS,Russian Federation,2034,0.4529999999999994,-0.08949999999999392,0.139,0.37899999999999956,0.2729999999999997,0.12200000000000011
SAU,Saudi Arabia,2034,4.301500000000004,5.379000000000019,-0.014999999999999986,4.279500000000013,-11.552500000000009,-0.04450000000000001
SEN,Senegal,2034,2.615000000000009,-5.8004999999999995,0.6159999999999992,2.660000000000025,3.6335000000000264,0.16450000000000076
ZAF,South Africa,2034,11.002499999999998,3.29849999999999,-0.17149999999999954,5.910500000000013,0.28699999999999903,-0.3474999999999997
ESP,Spain,2034,6.311000000000007,0.7494999999999976,0.020500000000000185,3.7675000000000125,4.221000000000011,0.08350000000000035
SWE,Sweden,2034,1.734723475976807e-18,0.26099999999999923,0.17999999999999994,0.03,0.2690000000000019,0.27500000000000013
THA,Thailand,2034,7.0330000000000155,-1.2445000000000022,0.5705000000000009,10.792500000000018,1.2565000000000026,-0.04350000000000165
TUR,Türkiye,2034,3.897500000000001,0.042499999999996874,-0.0114999999999994,7.910000000000011,0.02099999999999369,0.0019999999999997797
GBR,United Kingdom,2034,0.004499999999999976,-0.9990000000000006,0.42649999999999944,0.007999999999999965,0.24549999999999983,0.18900000000000006
ARE,United Arab Emirates,2034,2.5889999999999986,2.492500000000007,-0.055499999999999994,3.301000000000016,2.0394999999999754,-0.146
USA,United States of America,2034,3.9329999999999927,-0.24200000000000443,0.1695000000000002,6.050499999999992,1.2959999999999994,-0.49600000000000044
VEN,R. B. de Venezuela,2034,8.130500000000012,-4.2094999999999985,0.6314999999999955,19.988000000000056,2.326499999999996,-1.6199999999999974
VNM,Vietnam,2034,8.389500000000027,-1.0179999999999971,1.0375000000000014,10.464499999999987,2.7055000000000042,-0.4619999999999962
DZA,Algeria,2035,5.250952380952384,1.8195238095238153,-0.01428571428571429,5.705238095238116,-5.522380952380928,-0.030952380952380953
ARG,Argentina,2035,2.460476190476193,0.25428571428571445,-0.2657142857142878,3.6342857142857383,0.40238095238094473,0.05238095238095397
AUS,Australia,2035,4.990476190476187,-2.6995238095238108,-0.0723809523809531,4.9833333333333485,-3.9095238095238187,-0.16571428571428548
BGD,Bangladesh,2035,7.304285714285697,0.691428571428581,2.6833333333333442,10.320000000000022,5.208571428571425,-1.6214285714285772
BRA,Brazil,2035,10.193809523809534,-0.008571428571428896,0.2314285714285731,14.373809523809513,-0.28857142857143003,0.5295238095238108
KHM,Cambodia,2035,9.561428571428621,0.10999999999999943,-0.6433333333333344,4.776666666666699,-0.16047619047618866,1.6447619047619053
CAN,Canada,2035,1.2061904761904763,-0.20380952380952522,0.3295238095238098,0.45619047619047626,-1.37857142857143,0.19666666666666677
CHN,China,2035,4.137142857142862,-0.2514285714285762,0.07761904761904681,3.3109523809523793,-1.0542857142857116,0.2752380952380955
COL,Colombia,2035,12.071428571428584,-0.23666666666666814,-0.3180952380952391,16.214285714285722,-0.5542857142857169,1.1123809523809491
ECU,Ecuador,2035,8.016666666666673,-0.025714285714284912,0.8976190476190453,13.511428571428574,0.7233333333333309,-0.3276190476190486
EGY,Arab Republic of Egypt,2035,6.504761904761921,-0.7057142857142935,-0.009047619047619053,6.638095238095218,9.412380952381,-4.7619047619048074e-4
ETH,Ethiopia,2035,5.805714285714288,-0.4885714285714329,0.10857142857142854,5.795714285714297,0.7061904761904714,0.5776190476190468
FRA,France,2035,3.1223809523809543,-0.6576190476190469,-0.18476190476190446,2.36809523809524,-0.6361904761904711,0.08190476190476126
DEU,Germany,2035,0.10000000000000053,-1.4361904761904754,0.27809523809523795,0.8942857142857141,-0.45571428571428285,0.21809523809523812
IND,India,2035,5.338571428571413,-1.8423809523809496,0.09952380952381112,3.238571428571447,-0.15714285714287257,1.308571428571426
IDN,Indonesia,2035,14.494285714285724,-1.3061904761904746,0.7790476190476134,13.2852380952381,-0.3514285714285732,0.7771428571428558
IRN,Islamic Republic of Iran,2035,4.636666666666628,-3.238571428571447,0.1104761904761904,7.1423809523809325,-5.0800000000000125,0.07333333333333325
ITA,Italy,2035,6.330000000000002,0.2719047619047643,-0.16666666666666785,3.9385714285714286,1.722857142857137,0.3185714285714276
JPN,Japan,2035,5.309999999999999,0.1833333333333318,-0.8138095238095211,3.701428571428572,0.04428571428571537,0.7852380952380962
KEN,Kenya,2035,5.95809523809524,0.27142857142857224,-0.17000000000000037,5.855714285714299,1.9861904761904725,0.3814285714285721
KOR,Republic of Korea,2035,5.575238095238095,-0.08619047619047393,0.515238095238093,7.8409523809523805,-0.5033333333333303,0.21952380952381034
MYS,Malaysia,2035,17.121904761904773,0.33904761904761926,-0.630952380952376,13.22190476190471,0.16000000000000014,0.220952380952383
MEX,Mexico,2035,5.060952380952358,3.1942857142857193,-0.14857142857142858,9.617619047619087,3.012380952380944,-0.07190476190476236
MAR,Morocco,2035,5.746666666666684,4.5457142857142685,0.053333333333333455,5.570952380952377,-1.1071428571428328,0.26142857142857134
NGA,Nigeria,2035,8.635238095238094,-1.1671428571428635,0.5038095238095242,7.55857142857144,-0.6209523809523603,0.5647619047619061
PAK,Pakistan,2035,2.2547619047619207,-1.4719047619047956,-0.06952380952380954,4.849523809523845,1.401904761904774,0.22952380952380969
PER,Peru,2035,6.0980952380952544,-0.3228571428571456,0.21333333333333115,12.263809523809527,-0.031428571428563146,0.07285714285714384
PHL,Philippines,2035,12.811904761904742,0.04761904761904745,0.5280952380952435,14.148095238095237,-0.3533333333333335,-0.485238095238099
RUS,Russian Federation,2035,0.39333333333333265,0.048095238095243076,0.2561904761904761,0.8942857142857141,-1.130476190476191,0.08761904761904771
SAU,Saudi Arabia,2035,5.487142857142857,-4.5247619047619025,0.01428571428571429,5.485238095238117,-7.669047619047632,0.09095238095238098
